Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4012,2,Apartment,1/09/2020,1/09/2020,1/09/2020,1,4,5,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4012,2,Apartment,1/09/2020,1/09/2020,1/09/2020,1,4,5,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4207,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,LOGAN ,Logan,Macalister
4305,1,Apartment,1/01/2021,1/01/2021,1/01/2021,1,4,5,Public Housing,IPSWICH ,Ipswich,Ipswich
4305,2,Apartment,1/02/2021,1/02/2021,1/02/2021,1,4,5,Public Housing,IPSWICH ,Ipswich,Ipswich
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4131,1,Apartment,1/03/2021,1/03/2021,1/03/2021,1,4,5,Public Housing,LOGAN ,Logan,Waterford
4560,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,1,4,5,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4814,1,Apartment,1/06/2021,1/06/2021,1/06/2021,1,4,5,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4300,2,Apartment,1/05/2021,1/05/2021,1/05/2021,1,4,5,Public Housing,IPSWICH ,Ipswich,Bundamba
4170,2,Detached House,1/11/2020,1/11/2020,1/11/2020,1,5,6,Public Housing,BURANDA ,Brisbane,Bulimba
4110,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,INALA ,Brisbane,Algester
4077,2,Detached House,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,INALA ,Brisbane,Inala
4110,2,Apartment,1/11/2020,1/11/2020,1/11/2020,1,5,6,Public Housing,INALA ,Brisbane,Algester
4110,4,Detached House,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,INALA ,Brisbane,Algester
4077,3,Detached House,1/10/2020,1/10/2020,1/10/2020,1,5,6,Public Housing,INALA ,Brisbane,Inala
4053,3,Detached House,1/04/2021,1/04/2021,1/05/2021,1,5,6,Public Housing,CHERMSIDE ,Brisbane,Stafford
4110,3,Detached House,1/09/2020,1/10/2020,1/10/2020,1,5,6,Public Housing,INALA ,Brisbane,Algester
4051,1,Apartment,1/07/2020,1/07/2020,1/07/2020,1,5,6,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4101,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,5,6,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4170,2,Apartment,1/02/2021,1/02/2021,1/03/2021,1,5,6,Public Housing,BURANDA ,Brisbane,Bulimba
4170,1,Room,1/05/2021,1/05/2021,1/05/2021,1,5,6,Public Housing,BURANDA ,Brisbane,Bulimba
4122,1,Apartment,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,BURANDA ,Brisbane,Mansfield
4012,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,CHERMSIDE ,Brisbane,Nudgee
0,2,Apartment,1/02/2021,1/02/2021,1/02/2021,1,5,6,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4178,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,5,6,Public Housing,BAYSIDE ,Brisbane,Lytton
4205,3,Room,1/10/2020,1/10/2020,1/10/2020,1,5,6,Public Housing,LOGAN ,Logan,Waterford
4300,2,Townhouse,1/02/2021,1/02/2021,1/02/2021,1,5,6,Public Housing,IPSWICH ,Ipswich,Bundamba
4207,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,5,6,Public Housing,LOGAN ,Logan,Macalister
4510,2,Townhouse,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4157,3,Detached House,1/05/2021,1/05/2021,1/05/2021,1,5,6,Public Housing,BAYSIDE ,Redland,Capalaba
4869,5,Detached House,1/12/2020,1/12/2020,1/12/2020,1,5,6,Public Housing,CAIRNS ,Cairns,Mulgrave
4680,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,GLADSTONE ,Gladstone,Gladstone
4503,3,Detached House,1/01/2021,1/01/2021,1/01/2021,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4501,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4341,3,Detached House,1/01/2021,1/01/2021,1/02/2021,1,5,6,Public Housing,IPSWICH ,Lockyer Valley,Lockyer
4129,2,Detached House,1/04/2021,1/04/2021,1/05/2021,1,5,6,Public Housing,LOGAN ,Logan,Waterford
4740,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,5,6,Public Housing,MACKAY ,Mackay,Mackay
4132,3,Detached House,1/10/2020,1/10/2020,1/11/2020,1,5,6,Public Housing,LOGAN ,Logan,Woodridge
4132,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,5,6,Public Housing,LOGAN ,Logan,Woodridge
4021,1,Apartment,1/01/2021,1/01/2021,1/01/2021,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4215,1,Room,1/01/2021,1/01/2021,1/01/2021,1,5,6,Public Housing,GOLD COAST ,Gold Coast,Bonney
4680,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,GLADSTONE ,Gladstone,Gladstone
4814,2,Detached House,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,TOWNSVILLE ,Townsville,Townsville
4812,2,Townhouse,1/09/2020,1/09/2020,1/09/2020,1,5,6,Public Housing,TOWNSVILLE ,Townsville,Townsville
4350,1,Apartment,1/01/2021,1/01/2021,1/02/2021,1,5,6,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
0,4,Detached House,1/04/2021,1/04/2021,1/05/2021,1,5,6,Public Housing,LOGAN ,Logan,Woodridge
4114,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,5,6,Public Housing,LOGAN ,Logan,Woodridge
4114,2,Townhouse,1/07/2020,1/07/2020,1/07/2020,1,5,6,Public Housing,LOGAN ,Logan,Woodridge
4703,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,5,6,Public Housing,ROCKHAMPTON ,Livingstone,Keppel
0,2,Apartment,1/07/2020,1/07/2020,1/08/2020,1,5,6,Public Housing,GLADSTONE ,Gladstone,Gladstone
4019,2,Townhouse,1/04/2021,1/04/2021,1/04/2021,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4740,2,Room,1/06/2021,1/06/2021,1/06/2021,1,5,6,Public Housing,MACKAY ,Mackay,Whitsunday
0,2,Apartment,1/11/2020,1/11/2020,1/11/2020,1,5,6,Public Housing,BURANDA ,Brisbane,Mansfield
4034,1,Apartment,1/04/2021,1/04/2021,1/05/2021,1,5,6,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4034,1,Apartment,1/02/2021,1/02/2021,1/03/2021,1,5,6,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4021,1,Apartment,1/02/2021,1/02/2021,1/02/2021,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4019,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
0,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,1,5,6,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4207,5,Detached House,1/04/2021,1/04/2021,1/05/2021,1,5,6,Public Housing,LOGAN ,Logan,Logan
4032,3,Detached House,1/05/2021,1/05/2021,1/06/2021,1,6,7,Public Housing,CHERMSIDE ,Brisbane,Stafford
4034,2,Apartment,1/02/2021,1/02/2021,1/02/2021,1,6,7,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4077,2,Detached House,1/10/2020,1/10/2020,1/10/2020,1,6,7,Public Housing,INALA ,Brisbane,Inala
4152,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,BURANDA ,Brisbane,Chatsworth
4077,2,Detached House,1/10/2020,1/10/2020,1/10/2020,1,6,7,Public Housing,INALA ,Brisbane,Inala
4077,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,INALA ,Brisbane,Inala
4122,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,BURANDA ,Brisbane,Mansfield
4077,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,6,7,Public Housing,INALA ,Brisbane,Inala
4034,3,Townhouse,1/09/2020,1/09/2020,1/09/2020,1,6,7,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4178,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,BAYSIDE ,Brisbane,Lytton
4169,1,Apartment,1/02/2021,1/02/2021,1/02/2021,1,6,7,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4300,2,Townhouse,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Bundamba
4207,5,Detached House,1/04/2021,1/04/2021,1/04/2021,1,6,7,Public Housing,LOGAN ,Logan,Macalister
4124,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,LOGAN ,Logan,Logan
4118,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,LOGAN ,Logan,Woodridge
4118,3,Detached House,1/10/2020,1/10/2020,1/10/2020,1,6,7,Public Housing,LOGAN ,Logan,Woodridge
4157,1,Apartment,1/08/2020,1/08/2020,1/09/2020,1,6,7,Public Housing,BAYSIDE ,Redland,Capalaba
4163,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,BAYSIDE ,Redland,Oodgeroo
4163,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,1,6,7,Public Housing,BAYSIDE ,Redland,Oodgeroo
4878,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,6,7,Public Housing,CAIRNS ,Cairns,Barron River
4870,4,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,CAIRNS ,Cairns,Barron River
4870,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,6,7,Public Housing,CAIRNS ,Cairns,Cairns
4508,4,Detached House,1/03/2021,1/03/2021,1/03/2021,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4343,4,Detached House,1/09/2020,1/09/2020,1/10/2020,1,6,7,Public Housing,IPSWICH ,Lockyer Valley,Lockyer
4343,3,Duplex,1/04/2021,1/04/2021,1/04/2021,1,6,7,Public Housing,IPSWICH ,Lockyer Valley,Lockyer
4300,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Bundamba
4300,2,Duplex,1/10/2020,1/10/2020,1/11/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Bundamba
0,2,Detached House,1/04/2021,1/04/2021,1/04/2021,1,6,7,Public Housing,GLADSTONE ,Gladstone,Gladstone
4305,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Ipswich
4304,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,6,7,Public Housing,IPSWICH ,Ipswich,Ipswich
4825,5,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4501,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4131,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,6,7,Public Housing,LOGAN ,Logan,Waterford
4131,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,6,7,Public Housing,LOGAN ,Logan,Waterford
4132,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,LOGAN ,Logan,Woodridge
4506,2,Duplex,1/08/2020,1/08/2020,1/09/2020,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4655,1,Apartment,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4221,2,Apartment,1/05/2021,1/05/2021,1/05/2021,1,6,7,Public Housing,GOLD COAST ,Gold Coast,Burleigh
0,3,Cluster House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Ipswich
4022,2,Detached House,1/07/2020,1/07/2020,1/07/2020,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4700,1,Apartment,1/07/2020,1/07/2020,1/08/2020,1,6,7,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4127,3,Detached House,1/04/2021,1/04/2021,1/05/2021,1,6,7,Public Housing,LOGAN ,Logan,Waterford
4127,3,Detached House,1/10/2020,1/10/2020,1/10/2020,1,6,7,Public Housing,LOGAN ,Logan,Waterford
4114,1,Apartment,1/03/2021,1/03/2021,1/03/2021,1,6,7,Public Housing,LOGAN ,Logan,Woodridge
4151,2,Apartment,1/06/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,BURANDA ,Brisbane,Greenslopes
4305,2,Cluster House,1/02/2021,1/02/2021,1/02/2021,1,6,7,Public Housing,IPSWICH ,Ipswich,Ipswich West
4305,2,Duplex,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,IPSWICH ,Ipswich,Ipswich
4225,1,Apartment,1/04/2021,1/04/2021,1/04/2021,1,6,7,Public Housing,GOLD COAST ,Gold Coast,Currumbin
4121,2,Apartment,1/01/2021,1/01/2021,1/01/2021,1,6,7,Public Housing,BURANDA ,Brisbane,Greenslopes
4815,4,Detached House,1/01/2021,1/01/2021,1/02/2021,1,6,7,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4215,1,Apartment,1/02/2021,1/02/2021,1/02/2021,1,6,7,Public Housing,GOLD COAST ,Gold Coast,Southport
4075,1,Apartment,1/05/2021,1/05/2021,1/05/2021,1,6,7,Public Housing,INALA ,Brisbane,Mount Ommaney
4021,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4700,1,Apartment,1/06/2020,1/06/2020,1/07/2020,1,6,7,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4502,1,Apartment,1/02/2021,1/02/2021,1/03/2021,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4019,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4019,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,1,6,7,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4010,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4010,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4010,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4010,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4152,2,Apartment,1/03/2021,1/03/2021,1/04/2021,1,6,7,Public Housing,BURANDA ,Brisbane,Chatsworth
4304,1,Apartment,1/05/2021,1/06/2021,1/06/2021,1,6,7,Public Housing,IPSWICH ,Ipswich,Bundamba
4207,4,Detached House,1/12/2020,1/12/2020,1/12/2020,1,6,7,Public Housing,LOGAN ,Logan,Macalister
4207,4,Detached House,1/11/2020,1/11/2020,1/12/2020,1,6,7,Public Housing,LOGAN ,Logan,Logan
4883,2,Duplex,1/05/2021,1/05/2021,1/05/2021,1,7,8,Public Housing,CAIRNS ,Tablelands,Hill
4807,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,TOWNSVILLE ,Burdekin,Burdekin
4053,4,Detached House,1/04/2021,1/04/2021,1/04/2021,1,7,8,Public Housing,CHERMSIDE ,Brisbane,Stafford
4121,2,Detached House,1/10/2020,1/10/2020,1/10/2020,1,7,8,Public Housing,BURANDA ,Brisbane,Greenslopes
0,3,Detached House,1/05/2021,1/05/2021,1/05/2021,1,7,8,Public Housing,BURANDA ,Brisbane,Mansfield
4077,2,Townhouse,1/06/2021,1/06/2021,1/06/2021,1,7,8,Public Housing,INALA ,Brisbane,Inala
4077,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,INALA ,Brisbane,Inala
4104,1,Apartment,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,BURANDA ,Brisbane,Miller
4012,2,Townhouse,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,CHERMSIDE ,Brisbane,Nudgee
0,4,Cluster House,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,INALA ,Brisbane,Algester
4170,1,Apartment,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,BURANDA ,Brisbane,Bulimba
4169,1,Apartment,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4051,2,Townhouse,1/05/2021,1/05/2021,1/05/2021,1,7,8,Public Housing,FORTITUDE VALLEY ,Brisbane,Stafford
4205,2,Detached House,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,LOGAN ,Logan,Waterford
4300,2,Townhouse,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Bundamba
4207,3,Detached House,1/06/2020,1/06/2020,1/07/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4510,3,Detached House,1/10/2020,1/10/2020,1/10/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4157,2,Townhouse,1/10/2020,1/10/2020,1/11/2020,1,7,8,Public Housing,BAYSIDE ,Redland,Capalaba
4078,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,INALA ,Brisbane,Inala
4680,1,Apartment,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,GLADSTONE ,Gladstone,Gladstone
4300,3,Detached House,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Jordan
4865,2,Townhouse,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,CAIRNS ,Cairns,Mulgrave
4212,3,Detached House,1/09/2020,1/09/2020,1/10/2020,1,7,8,Public Housing,GOLD COAST ,Gold Coast,Theodore
4860,4,Detached House,1/05/2021,1/05/2021,1/06/2021,1,7,8,Public Housing,CAIRNS ,Cassowary Coast,Hill
4305,3,Detached House,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich West
4305,3,Detached House,1/02/2021,1/02/2021,1/02/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich
4503,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Murrumba
4127,4,Detached House,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,LOGAN ,Logan,Waterford
4114,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,LOGAN ,Logan,Woodridge
4740,1,Townhouse,1/06/2020,1/06/2020,1/07/2020,1,7,8,Public Housing,MACKAY ,Mackay,Mackay
4740,2,Room,1/02/2021,1/02/2021,1/03/2021,1,7,8,Public Housing,MACKAY ,Mackay,Mackay
4506,3,Detached House,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4019,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4021,1,Apartment,1/01/2021,1/01/2021,1/01/2021,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4701,2,Townhouse,1/04/2021,1/04/2021,1/04/2021,1,7,8,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4701,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,7,8,Public Housing,ROCKHAMPTON ,Rockhampton,Keppel
4303,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Bundamba
4303,2,Apartment,1/05/2021,1/05/2021,1/05/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Bundamba
4127,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,LOGAN ,Logan,Waterford
4215,1,Apartment,1/05/2021,1/05/2021,1/05/2021,1,7,8,Public Housing,GOLD COAST ,Gold Coast,Southport
4680,3,Detached House,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,GLADSTONE ,Gladstone,Gladstone
4814,3,Detached House,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4815,3,Detached House,1/04/2021,1/04/2021,1/04/2021,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4814,2,Cluster House,1/01/2021,1/01/2021,1/01/2021,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4814,2,Cluster House,1/01/2021,1/01/2021,1/01/2021,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4810,2,Cluster House,1/12/2020,1/12/2020,1/12/2020,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Townsville
4350,3,Detached House,1/06/2021,1/06/2021,1/06/2021,1,7,8,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba North
4350,2,Townhouse,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4350,2,Apartment,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4114,2,Apartment,1/05/2021,1/06/2021,1/06/2021,1,7,8,Public Housing,LOGAN ,Logan,Woodridge
4075,2,Apartment,1/02/2021,1/02/2021,1/02/2021,1,7,8,Public Housing,INALA ,Brisbane,Mount Ommaney
4558,1,Apartment,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4012,1,Apartment,1/02/2021,1/02/2021,1/03/2021,1,7,8,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4350,4,Detached House,1/09/2020,1/09/2020,1/10/2020,1,7,8,Public Housing,TOOWOOMBA AND SOUTH WEST ,Toowoomba,Toowoomba South
4305,2,Apartment,1/03/2021,1/03/2021,1/03/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich West
4215,1,Room,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,GOLD COAST ,Gold Coast,Southport
4730,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,EMERALD ,Longreach,Gregory
4730,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,EMERALD ,Longreach,Gregory
4730,1,Apartment,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,EMERALD ,Longreach,Gregory
4800,2,Dual Occupancy,1/12/2020,1/12/2020,1/12/2020,1,7,8,Public Housing,MACKAY ,Whitsunday,Whitsunday
4215,2,Apartment,1/09/2020,1/10/2020,1/10/2020,1,7,8,Public Housing,GOLD COAST ,Gold Coast,Southport
4817,1,Apartment,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4012,2,Apartment,1/09/2020,1/09/2020,1/10/2020,1,7,8,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4012,1,Apartment,1/10/2020,1/10/2020,1/10/2020,1,7,8,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4305,3,Duplex,1/09/2020,1/09/2020,1/09/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich
4021,1,Apartment,1/07/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4021,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4558,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4558,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4558,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
0,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4558,2,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4558,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4558,1,Apartment,1/06/2020,1/07/2020,1/07/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4207,2,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4207,2,Apartment,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,LOGAN ,Logan,Macalister
4019,2,Townhouse,1/08/2020,1/08/2020,1/08/2020,1,7,8,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4010,1,Apartment,1/12/2020,1/12/2020,1/12/2020,1,7,8,Public Housing,FORTITUDE VALLEY ,Fraser Coast,Clayfield
4304,2,Apartment,1/09/2020,1/09/2020,1/10/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich
4305,2,Apartment,1/01/2021,1/01/2021,1/02/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich
4305,1,Apartment,1/01/2021,1/01/2021,1/02/2021,1,7,8,Public Housing,IPSWICH ,Ipswich,Ipswich
4301,5,Detached House,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,IPSWICH ,Ipswich,Bundamba
4207,5,Detached House,1/11/2020,1/11/2020,1/12/2020,1,7,8,Public Housing,LOGAN ,Logan,Logan
4550,2,Townhouse,1/11/2020,1/11/2020,1/11/2020,1,7,8,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
