Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVAC,RUUseType,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4575,1,Apartment,11/08/2021,20/08/2021,26/08/2021,9,6,15,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Kawana
4575,1,Apartment,7/07/2021,16/07/2021,23/08/2021,9,38,47,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Kawana
4575,1,Apartment,12/02/2022,25/02/2022,31/03/2022,13,34,47,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Kawana
4285,1,Apartment,29/03/2022,6/04/2022,14/04/2022,8,8,16,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,1,Apartment,31/01/2022,22/02/2022,11/03/2022,22,17,39,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,1,Apartment,10/01/2022,31/01/2022,4/05/2022,21,93,114,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,3,Detached House,29/07/2021,6/08/2021,18/08/2021,8,12,20,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,3,Detached House,14/10/2021,18/10/2021,12/11/2021,4,25,29,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,3,Detached House,7/10/2021,19/10/2021,27/10/2021,12,8,20,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,3,Detached House,7/02/2022,22/02/2022,7/03/2022,15,13,28,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,2,Duplex,18/11/2021,29/11/2021,23/12/2021,11,24,35,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,3,Detached House,29/04/2022,18/05/2022,2/06/2022,19,15,34,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,2,Townhouse,18/06/2021,1/07/2021,12/07/2021,13,11,24,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,1,Apartment,13/09/2021,22/09/2021,27/09/2021,9,5,14,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,2,Apartment,6/01/2022,14/01/2022,19/01/2022,8,5,13,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,2,Apartment,19/01/2022,22/02/2022,19/04/2022,34,56,90,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
4285,1,Apartment,18/02/2022,9/03/2022,22/03/2022,19,13,32,Public Housing,IPSWICH HSC,Scenic Rim,Scenic Rim
0,3,Detached House,12/05/2022,23/05/2022,25/05/2022,11,2,13,Public Housing,LOGAN HSC,Logan,Waterford
4205,1,Apartment,16/09/2021,5/10/2021,6/10/2021,19,1,20,Public Housing,LOGAN HSC,Logan,Waterford
4205,1,Apartment,11/02/2022,24/02/2022,28/02/2022,13,4,17,Public Housing,LOGAN HSC,Logan,Waterford
4670,1,Apartment,12/08/2021,20/08/2021,28/09/2021,8,39,47,Public Housing,BUNDABERG HSC,Bundaberg,Burnett
4670,1,Apartment,7/10/2021,7/10/2021,14/10/2021,0,7,7,Public Housing,BUNDABERG HSC,Bundaberg,Burnett
4670,1,Apartment,12/01/2022,19/01/2022,27/01/2022,7,8,15,Public Housing,BUNDABERG HSC,Bundaberg,Burnett
4670,4,Detached House,24/06/2021,6/07/2021,9/07/2021,12,3,15,Public Housing,BUNDABERG HSC,Bundaberg,Burnett
4670,2,Duplex,5/07/2021,13/07/2021,28/07/2021,8,15,23,Public Housing,BUNDABERG HSC,Bundaberg,Burnett
4216,1,Apartment,10/03/2022,21/03/2022,25/03/2022,11,4,15,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,1,Apartment,30/08/2021,7/09/2021,14/09/2021,8,7,15,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,1,Apartment,24/06/2021,6/07/2021,25/08/2021,12,50,62,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,1,Apartment,25/10/2021,1/11/2021,16/11/2021,7,15,22,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,1,Apartment,7/06/2022,20/06/2022,24/06/2022,13,4,17,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,1,Apartment,25/02/2022,4/03/2022,7/03/2022,7,3,10,Public Housing,GOLD COAST HSC,Gold Coast,Broadwater
4216,1,Apartment,12/08/2021,19/08/2021,3/09/2021,7,15,22,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4216,2,Duplex,2/08/2021,10/08/2021,3/09/2021,8,24,32,Public Housing,GOLD COAST HSC,Gold Coast,Bonney
4159,1,Apartment,1/11/2021,16/11/2021,25/11/2021,15,9,24,Public Housing,BAYSIDE HSC,Redland,Capalaba
4715,3,Detached House,9/09/2021,27/09/2021,12/10/2021,18,15,33,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,2,Duplex,25/02/2022,15/03/2022,16/03/2022,18,1,19,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,11/04/2022,10/05/2022,17/05/2022,29,7,36,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,1/07/2021,19/07/2021,6/08/2021,18,18,36,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,4/03/2022,21/03/2022,29/03/2022,17,8,25,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,6/06/2022,20/06/2022,21/06/2022,14,1,15,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,18/02/2022,1/03/2022,4/03/2022,11,3,14,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,5/03/2022,25/03/2022,25/03/2022,20,0,20,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,22/12/2021,14/01/2022,18/01/2022,23,4,27,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,28/04/2022,2/06/2022,8/06/2022,35,6,41,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,3/02/2022,15/02/2022,2/03/2022,12,15,27,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,28/03/2022,13/04/2022,28/04/2022,16,15,31,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,2,Townhouse,4/05/2022,23/05/2022,8/06/2022,19,16,35,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,2,Townhouse,22/07/2021,9/08/2021,23/08/2021,18,14,32,Public Housing,ROCKHAMPTON HSC,Banana,Callide
4715,3,Detached House,21/10/2021,16/11/2021,8/12/2021,26,22,48,Aboriginal and Torres Strait Islander Housing,ROCKHAMPTON HSC,Banana,Callide
0,2,Townhouse,9/11/2021,24/11/2021,16/12/2021,15,22,37,Public Housing,IPSWICH HSC,Ipswich,Bundamba
4300,2,Townhouse,24/03/2022,11/04/2022,11/05/2022,18,30,48,Public Housing,IPSWICH HSC,Ipswich,Bundamba
4300,3,Townhouse,16/02/2022,16/03/2022,17/03/2022,28,1,29,Public Housing,IPSWICH HSC,Ipswich,Bundamba
0,3,Detached House,4/05/2022,20/05/2022,24/05/2022,16,4,20,Aboriginal and Torres Strait Islander Housing,IPSWICH HSC,Ipswich,Bundamba
4225,1,Apartment,26/08/2021,2/09/2021,5/10/2021,7,33,40,Public Housing,GOLD COAST HSC,Gold Coast,Currumbin
4207,3,Detached House,18/06/2021,29/06/2021,5/07/2021,11,6,17,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,29/11/2021,14/12/2021,20/12/2021,15,6,21,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,1/06/2022,16/06/2022,17/06/2022,15,1,16,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,27/04/2022,16/05/2022,16/05/2022,19,0,19,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,10/06/2021,28/06/2021,5/07/2021,18,7,25,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,30/05/2022,9/06/2022,10/06/2022,10,1,11,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,22/12/2021,21/01/2022,28/01/2022,30,7,37,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,23/12/2021,18/01/2022,28/01/2022,26,10,36,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,30/07/2021,10/08/2021,17/08/2021,11,7,18,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,11/08/2021,2/09/2021,3/09/2021,22,1,23,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,12/08/2021,7/09/2021,7/09/2021,26,0,26,Public Housing,LOGAN HSC,Logan,Macalister
4207,2,Duplex,13/10/2021,25/10/2021,1/11/2021,12,7,19,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,9/09/2021,23/09/2021,23/09/2021,14,0,14,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,19/07/2021,30/08/2021,31/08/2021,42,1,43,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,3/08/2021,26/08/2021,26/08/2021,23,0,23,Public Housing,LOGAN HSC,Logan,Macalister
0,3,Detached House,25/05/2021,15/07/2021,30/07/2021,51,15,66,Public Housing,LOGAN HSC,Logan,Macalister
0,3,Detached House,25/03/2022,6/04/2022,12/04/2022,12,6,18,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,8/11/2021,17/11/2021,22/11/2021,9,5,14,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,21/06/2021,21/07/2021,26/07/2021,30,5,35,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,4/08/2021,13/08/2021,19/08/2021,9,6,15,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,14/01/2022,25/01/2022,27/01/2022,11,2,13,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,13/12/2021,22/12/2021,23/12/2021,9,1,10,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,27/04/2022,9/05/2022,12/05/2022,12,3,15,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,30/06/2021,8/07/2021,14/07/2021,8,6,14,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,13/06/2022,21/06/2022,24/06/2022,8,3,11,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,28/01/2022,9/02/2022,15/02/2022,12,6,18,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,8/10/2021,19/10/2021,20/10/2021,11,1,12,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,14/06/2022,21/06/2022,28/06/2022,7,7,14,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,22/07/2021,30/07/2021,5/08/2021,8,6,14,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,3/12/2021,15/12/2021,20/12/2021,12,5,17,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,30/05/2022,3/06/2022,6/06/2022,4,3,7,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,3/06/2022,23/06/2022,24/06/2022,20,1,21,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,28/01/2022,10/02/2022,15/02/2022,13,5,18,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,10/02/2022,24/02/2022,1/03/2022,14,5,19,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,10/05/2022,20/05/2022,25/05/2022,10,5,15,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,9/09/2021,17/09/2021,21/09/2021,8,4,12,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Cluster House,4/02/2022,14/02/2022,25/02/2022,10,11,21,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Cluster House,9/05/2022,19/05/2022,27/05/2022,10,8,18,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,3/11/2021,11/11/2021,16/11/2021,8,5,13,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,30/08/2021,6/09/2021,10/09/2021,7,4,11,Public Housing,LOGAN HSC,Logan,Macalister
4207,1,Apartment,24/11/2021,7/12/2021,8/12/2021,13,1,14,Public Housing,LOGAN HSC,Logan,Macalister
0,2,Apartment,11/05/2022,20/05/2022,27/05/2022,9,7,16,Public Housing,LOGAN HSC,Logan,Macalister
0,2,Duplex,5/04/2022,14/04/2022,27/04/2022,9,13,22,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,19/04/2022,5/05/2022,6/05/2022,16,1,17,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,3/08/2021,19/08/2021,24/08/2021,16,5,21,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,22/06/2021,15/07/2021,19/07/2021,23,4,27,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,2/08/2021,2/08/2021,2/08/2021,0,0,0,Public Housing,LOGAN HSC,Logan,Macalister
4207,3,Detached House,24/05/2022,7/06/2022,8/06/2022,14,1,15,Public Housing,LOGAN HSC,Logan,Macalister
4560,3,Detached House,3/11/2021,7/12/2021,8/12/2021,34,1,35,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Ninderry
4560,2,Detached House,22/01/2022,22/02/2022,2/03/2022,31,8,39,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Ninderry
4717,2,Duplex,3/02/2022,10/02/2022,8/03/2022,7,26,33,Public Housing,EMERALD HSC,Central Highlands,Gregory
4717,3,Detached House,28/09/2021,26/10/2021,2/11/2021,28,7,35,Public Housing,EMERALD HSC,Central Highlands,Gregory
4805,2,Townhouse,28/03/2022,8/04/2022,11/04/2022,11,3,14,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,26/08/2021,2/09/2021,29/09/2021,7,27,34,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,20/04/2022,4/05/2022,6/05/2022,14,2,16,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,16/05/2022,2/06/2022,3/06/2022,17,1,18,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,14/10/2021,25/10/2021,18/11/2021,11,24,35,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,27/09/2021,13/10/2021,21/10/2021,16,8,24,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,25/11/2021,14/12/2021,16/12/2021,19,2,21,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,21/10/2021,5/11/2021,5/11/2021,15,0,15,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,23/08/2021,23/08/2021,23/08/2021,0,0,0,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,2,Duplex,12/05/2022,2/06/2022,3/06/2022,21,1,22,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,21/04/2022,11/05/2022,13/05/2022,20,2,22,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,25/02/2022,10/03/2022,21/03/2022,13,11,24,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,2,Duplex,29/09/2021,13/10/2021,15/10/2021,14,2,16,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,12/02/2022,28/02/2022,11/03/2022,16,11,27,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,13/09/2021,24/09/2021,8/10/2021,11,14,25,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,4,Detached House,27/10/2021,18/11/2021,18/11/2021,22,0,22,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,1,Apartment,6/10/2021,25/10/2021,4/11/2021,19,10,29,Public Housing,MACKAY HSC,Whitsunday,Burdekin
4805,3,Detached House,19/07/2021,2/08/2021,3/08/2021,14,1,15,Aboriginal and Torres Strait Islander Housing,MACKAY HSC,Whitsunday,Burdekin
4680,3,Detached House,23/07/2021,16/08/2021,18/08/2021,24,2,26,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4680,3,Detached House,12/09/2021,23/09/2021,29/09/2021,11,6,17,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4680,2,Apartment,30/09/2021,12/10/2021,1/11/2021,12,20,32,Public Housing,GLADSTONE HSC,Gladstone,Gladstone
4500,3,Detached House,25/11/2021,15/12/2021,20/12/2021,20,5,25,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4500,1,Apartment,6/10/2021,26/10/2021,9/12/2021,20,44,64,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4500,1,Apartment,18/01/2022,31/01/2022,16/03/2022,13,44,57,Public Housing,MORETON BAY HSC,Moreton Bay,Pine Rivers
4118,4,Detached House,21/02/2022,8/03/2022,10/03/2022,15,2,17,Public Housing,LOGAN HSC,Logan,Algester
4118,3,Detached House,9/02/2022,24/02/2022,25/02/2022,15,1,16,Public Housing,LOGAN HSC,Logan,Woodridge
4118,3,Detached House,8/06/2022,22/06/2022,28/06/2022,14,6,20,Public Housing,LOGAN HSC,Logan,Woodridge
4118,3,Detached House,16/07/2021,12/08/2021,13/08/2021,27,1,28,Public Housing,LOGAN HSC,Logan,Woodridge
4118,4,Detached House,3/05/2022,23/05/2022,24/05/2022,20,1,21,Public Housing,LOGAN HSC,Logan,Woodridge
4118,3,Detached House,12/11/2021,26/11/2021,30/11/2021,14,4,18,Public Housing,LOGAN HSC,Logan,Woodridge
4118,3,Detached House,5/08/2021,16/08/2021,20/08/2021,11,4,15,Public Housing,LOGAN HSC,Logan,Woodridge
4118,3,Detached House,14/02/2022,14/02/2022,14/02/2022,0,0,0,Public Housing,LOGAN HSC,Logan,Algester
4505,4,Detached House,9/06/2021,25/06/2021,12/07/2021,16,17,33,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4505,2,Duplex,31/05/2021,21/06/2021,16/08/2021,21,56,77,Public Housing,MORETON BAY HSC,Moreton Bay,Kurwongbah
4808,3,Detached House,15/10/2021,12/11/2021,25/11/2021,28,13,41,Aboriginal and Torres Strait Islander Housing,TOWNSVILLE HSC,Burdekin,Burdekin
4507,1,Apartment,29/04/2021,8/06/2021,1/07/2021,40,23,63,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,15/06/2021,29/06/2021,22/07/2021,14,23,37,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,27/05/2021,9/06/2021,12/07/2021,13,33,46,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,24/06/2021,14/07/2021,10/08/2021,20,27,47,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,1/09/2021,20/09/2021,5/10/2021,19,15,34,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,6/09/2021,21/09/2021,27/09/2021,15,6,21,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,4/04/2022,14/04/2022,22/04/2022,10,8,18,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,23/11/2021,14/12/2021,11/01/2022,21,28,49,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,3,Detached House,8/10/2021,27/10/2021,1/11/2021,19,5,24,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,3,Detached House,13/05/2022,25/05/2022,3/06/2022,12,9,21,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,3,Detached House,30/09/2021,4/11/2021,5/11/2021,35,1,36,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,28/04/2022,25/05/2022,20/06/2022,27,26,53,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,9/06/2021,29/06/2021,6/07/2021,20,7,27,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,2,Townhouse,23/08/2021,10/09/2021,16/09/2021,18,6,24,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,8/04/2022,26/04/2022,24/05/2022,18,28,46,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,16/03/2022,31/03/2022,12/04/2022,15,12,27,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,30/08/2021,17/09/2021,25/10/2021,18,38,56,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4507,1,Apartment,1/02/2022,21/02/2022,18/03/2022,20,25,45,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4220,1,Apartment,28/03/2022,14/04/2022,9/05/2022,17,25,42,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4220,1,Apartment,14/03/2022,21/03/2022,22/03/2022,7,1,8,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
4220,3,Duplex,29/10/2021,5/11/2021,11/11/2021,7,6,13,Public Housing,GOLD COAST HSC,Gold Coast,Burleigh
0,3,Detached House,1/06/2022,10/06/2022,24/06/2022,9,14,23,Public Housing,MACKAY HSC,Mackay,Whitsunday
4556,1,Apartment,10/11/2021,24/11/2021,24/12/2021,14,30,44,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,1,Apartment,30/05/2022,9/06/2022,24/06/2022,10,15,25,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,1,Apartment,24/08/2021,27/08/2021,8/09/2021,3,12,15,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,1,Apartment,27/05/2022,13/06/2022,13/06/2022,17,0,17,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,1,Apartment,12/07/2021,20/07/2021,21/07/2021,8,1,9,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4556,2,Townhouse,17/02/2022,9/03/2022,10/03/2022,20,1,21,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Buderim
4519,3,Detached House,19/01/2022,11/02/2022,21/02/2022,23,10,33,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4510,3,Detached House,25/10/2021,11/11/2021,16/11/2021,17,5,22,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,14/06/2021,29/06/2021,15/07/2021,15,16,31,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,12/04/2021,8/06/2021,13/07/2021,57,35,92,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,3/09/2021,1/10/2021,19/10/2021,28,18,46,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,17/02/2022,24/02/2022,27/05/2022,7,92,99,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,13/05/2022,25/05/2022,23/06/2022,12,29,41,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,1/11/2021,11/11/2021,26/11/2021,10,15,25,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,30/08/2021,16/09/2021,20/09/2021,17,4,21,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,2,Duplex,2/12/2021,22/12/2021,22/02/2022,20,62,82,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,17/02/2022,3/03/2022,5/05/2022,14,63,77,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,2,Duplex,11/10/2021,22/10/2021,28/10/2021,11,6,17,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
0,1,Apartment,28/06/2021,23/07/2021,30/07/2021,25,7,32,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
0,2,Townhouse,2/03/2022,17/03/2022,1/04/2022,15,15,30,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,2,Townhouse,27/09/2021,10/11/2021,15/11/2021,44,5,49,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,18/05/2022,2/06/2022,8/06/2022,15,6,21,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,4,Detached House,29/11/2021,16/12/2021,17/12/2021,17,1,18,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,26/04/2022,9/05/2022,18/05/2022,13,9,22,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,7/02/2022,22/02/2022,25/02/2022,15,3,18,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
0,1,Apartment,7/06/2021,22/06/2021,29/07/2021,15,37,52,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,7/02/2022,21/02/2022,9/05/2022,14,77,91,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,16/07/2021,28/07/2021,5/08/2021,12,8,20,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,4/04/2022,14/04/2022,28/04/2022,10,14,24,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,18/03/2022,31/03/2022,28/04/2022,13,28,41,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,7/06/2021,24/06/2021,8/07/2021,17,14,31,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
4510,1,Apartment,30/05/2022,17/06/2022,23/06/2022,18,6,24,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,23/08/2021,10/09/2021,5/10/2021,18,25,43,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,29/04/2022,10/05/2022,6/06/2022,11,27,38,Public Housing,MORETON BAY HSC,Moreton Bay,Pumicestone
0,3,Detached House,23/08/2021,7/09/2021,10/09/2021,15,3,18,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,11/08/2021,31/08/2021,2/09/2021,20,2,22,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,1,Apartment,13/07/2021,23/07/2021,30/07/2021,10,7,17,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,2,Duplex,13/08/2021,31/08/2021,15/09/2021,18,15,33,Aboriginal and Torres Strait Islander Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,2,Duplex,5/05/2022,17/05/2022,3/06/2022,12,17,29,Public Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,15/06/2021,21/06/2021,2/07/2021,6,11,17,Community Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,13/05/2022,26/05/2022,26/05/2022,13,0,13,Aboriginal and Torres Strait Islander Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4510,3,Detached House,5/07/2021,11/08/2021,16/08/2021,37,5,42,Aboriginal and Torres Strait Islander Housing,MORETON BAY HSC,Moreton Bay,Morayfield
4551,1,Apartment,20/12/2021,10/01/2022,19/01/2022,21,9,30,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4551,1,Apartment,29/01/2022,14/02/2022,18/03/2022,16,32,48,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4551,1,Apartment,22/10/2021,2/11/2021,9/11/2021,11,7,18,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4551,2,Duplex,15/09/2021,24/09/2021,19/10/2021,9,25,34,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
4551,4,Detached House,28/01/2022,22/02/2022,25/02/2022,25,3,28,Public Housing,MAROOCHYDORE HSC,Sunshine Coast,Caloundra
